"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",1343.275,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",1342.229,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",1348.555,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2017","2017",1366.749,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",1357.505,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",1364.689,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",1376.028,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",1368.773,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2018","2018",1362.706,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",1380.377,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",1347.644,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",1350.402,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",1372.402,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2013","2013",39.613,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",38.115,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",40.817,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",37.779,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",41.743,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2014","2014",39.991,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",42.592,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",36.055,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",39.238,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",42.079,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2015","2015",39.984,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",37.352,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",41.308,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",40.72,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",40.554,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2016","2016",42.218,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",41.267,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",39.182,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",43.791,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",44.631,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2017","2017",42.932,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",40.198,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",42.255,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",44.037,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",45.239,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2018","2018",41.537,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",41.208,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",41.396,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",42.827,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",40.715,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2013","2013",567.254,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",582.331,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",555.074,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",575.89,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",555.72,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2014","2014",551.21,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",541.762,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",546.375,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",570.396,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",546.307,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2015","2015",550.671,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",557.412,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",565.108,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",535.106,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",545.057,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2016","2016",573.594,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",584.218,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",557.229,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",568.994,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",583.935,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2017","2017",587.167,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",572.4,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",595.412,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",593.461,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",587.393,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2018","2018",590.445,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",609.984,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",603.669,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",591.488,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",556.64,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2013","2013",223.343,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",231.073,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",223.758,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",213.563,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",224.977,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2014","2014",225.632,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",229.349,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",230.784,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",220.675,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",221.72,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2015","2015",236.121,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",235.325,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",239.656,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",229.78,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",239.721,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2016","2016",232.298,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",230.364,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",222.738,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",235.299,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",240.79,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2017","2017",230.422,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",213.569,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",234.291,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",220.06,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",253.769,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2018","2018",245.192,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",253.141,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",217.294,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",243.151,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",267.181,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2013","2013",855.397,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",835.601,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",860.984,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",864.941,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",860.061,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2014","2014",848.86,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",859.411,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",836.751,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",835.981,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",863.296,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2015","2015",853.144,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",828.06,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",856.13,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",853.094,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",875.292,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2016","2016",866.68,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",875.923,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",850.458,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",864.764,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",875.576,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2017","2017",864.547,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",858.95,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",873.43,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",855.019,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",870.791,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2018","2018",870.591,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",879.957,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",863.797,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",862.13,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",876.48,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2013","2013",1534.135,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",1485.764,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",1537.007,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",1568.422,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",1545.347,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2014","2014",1534.655,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",1534.876,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",1511.824,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",1541.039,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",1550.88,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2015","2015",1557.326,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",1519.197,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",1564.813,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",1555.617,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",1589.676,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2016","2016",1565.908,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",1577.16,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",1532.884,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",1567.693,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",1585.897,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2017","2017",1582.445,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",1572.28,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",1591.377,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",1575.04,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",1591.082,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2018","2018",1594.231,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",1617.448,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",1584.608,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",1576.46,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",1598.409,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2013","2013",195.772,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",206.242,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",190.931,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",202.897,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",183.019,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2014","2014",189.87,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",182.715,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",189.6,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",206.459,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",180.706,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2015","2015",188.153,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",200.962,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",181.819,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",191.439,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",178.39,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2016","2016",193.157,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",196.882,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",191.672,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",193.332,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",190.742,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2017","2017",194.733,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",186.084,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",186.769,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",205.897,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",200.182,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2018","2018",195.753,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",195.1,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",196.054,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",200.18,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",191.678,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2013","2013",870.657,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",875.763,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",885.048,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",857.711,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",864.108,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2014","2014",854.945,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",851.188,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",858.238,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",868.928,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",841.426,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2015","2015",874.512,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",834.408,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",866.931,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",904.246,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",892.464,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2016","2016",871.336,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",879.191,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",859.27,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",871.819,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",875.062,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2017","2017",873.597,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",857.022,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",866.529,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",883.451,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",887.386,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2018","2018",873.171,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",868.246,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",856.979,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",883.035,,
"ITG1","Sicilia","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",884.425,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2013","2013",1770.736,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",1766.086,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",1779.334,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",1766.656,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",1770.87,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2014","2014",1773.019,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",1759.695,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",1756.188,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",1787.297,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",1788.897,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2015","2015",1798.76,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",1774.602,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",1792.524,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",1821.416,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",1806.498,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2016","2016",1810.841,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",1813.388,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",1781.483,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",1822.015,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",1826.477,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2017","2017",1819.245,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",1776.374,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",1805.221,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",1857.593,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",1837.793,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2018","2018",1831.649,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",1817.362,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",1818.924,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",1848.025,,
"ITC1","Piemonte","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",1842.285,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2013","2013",333.47,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",340.075,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",335.905,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",325.692,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",332.208,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2014","2014",331.546,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",333.063,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",328.042,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",326.34,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",338.74,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2015","2015",336.659,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",327.801,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",334.27,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",341.517,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",343.046,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2016","2016",344.749,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",342.921,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",339.615,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",346.013,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",350.446,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2017","2017",340.431,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",333.521,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",347.848,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",331.171,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",349.184,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2018","2018",341.33,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",345.116,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",336.032,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",341.223,,
"ITC3","Liguria","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",342.949,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2013","2013",193.922,,
